#,date,content,id,url,"awkward, cowboy, happy (A, C, H)"
1,2020-01-31 23:57:27+00:00,"I love you, because my life issss you. @dixiedamelio. 🤠",1223394897710997505,https://twitter.com/scrymxvies/status/1223394897710997505,H
2,2020-01-31 23:57:18+00:00,I might wanna donate and gift subs to some streamers! Drop your link below 🤠,1223394858926256132,https://twitter.com/SableStickers/status/1223394858926256132,H
3,2020-01-31 23:55:43+00:00,got an extra ticket to be a part of the live audience for 'Ravens Home' 😪 HMU IF U WANNA GO SEE OUR GIRL RAVEN BE RAVEN 🤠,1223394460115054593,https://twitter.com/juicyyjulzz/status/1223394460115054593,H
4,2020-01-31 23:54:07+00:00,I have been waiting for today for soooo long 🤠,1223394057558192128,https://twitter.com/yeliitzagalindo/status/1223394057558192128,H
5,2020-01-31 23:53:18+00:00,"⠀ ⠀ ⠀  🤠
　   👷🏻‍♀️👷🏻‍♀️👷🏻‍♀️
    👷🏻‍♀️   👷🏻‍♀️　👷🏻‍♀️
   👇   👷🏻‍♀️👷🏻‍♀️ 👇
  　  👷🏻‍♀️　👷🏻‍♀️
　   👷🏻‍♀️　 👷🏻‍♀️
　   👢     👢
howdy. i'm the sheriff of woman construction worker",1223393851915808768,https://twitter.com/BotSherif/status/1223393851915808768,C
6,2020-01-31 23:53:01+00:00,Just confirmed that Bubble Bath is the perfect album to bone to 🤠 thanks @BlockheadNYC,1223393779010473984,https://twitter.com/gerrishere/status/1223393779010473984,H
7,2020-01-31 23:52:53+00:00,Only fitting to finish booking our next trip on the anniversary of NOLA 🤘🏼🌴🤠 @brielleeann @bremosier,1223393747393744897,https://twitter.com/tayelizabethhh/status/1223393747393744897,H
8,2020-01-31 23:50:39+00:00,New design is noice @DaddyskinsCSGO 🤠,1223393185185050626,https://twitter.com/BleetBloop/status/1223393185185050626,H
9,2020-01-31 23:47:45+00:00,"IF ME AND BB WANT TO LOVE EACH OTHER IT CAN'T BE STOP 🤠😇🌹👍
just like nobody can stop us from loving our son.

GOD BLESS 🙏 YOU
HAVE A GREAT WEEKEND 😘",1223392455028023298,https://twitter.com/ShifflettDon/status/1223392455028023298,H
10,2020-01-31 23:47:25+00:00,"i filmed an entire yt video today just for the footage to corrupt, i love my life 🤠",1223392370777042945,https://twitter.com/destuhne/status/1223392370777042945,A
11,2020-01-31 23:59:36+00:00,I got my ears pierced 🤠 https://t.co/EnwbsutnYJ,1223395437048147970,https://twitter.com/Annoying_Art/status/1223395437048147970,
12,2020-01-31 23:57:47+00:00,Perfect. 🤠 https://t.co/v4uOzMZpej,1223394980158414849,https://twitter.com/MurpheyJr9615/status/1223394980158414849,
13,2020-01-31 23:57:33+00:00,"I was always part of the Wild West. 🤠 🐴  #familyphoto 

This is one of very few pictures with all 5 brothers in it. https://t.co/nCqQdjHe5I",1223394923426328577,https://twitter.com/therealjonvh/status/1223394923426328577,
14,2020-01-31 23:56:53+00:00,This trial been a kind of a wild ride and it hasn’t even started! I’m out here with popcorn and binoculars ready! Can’t WAIT to see what happens when it’s on tv! Just from outside I feel like so much hardball being played behind closed doors #wadevmonsanto #caballerovmonsanto 🤠 https://t.co/AVMNLos5dS,1223394753200390144,https://twitter.com/nomicarmona/status/1223394753200390144,
15,2020-01-31 23:56:49+00:00,🤠 https://t.co/jUB8olNHps,1223394736322629632,https://twitter.com/carlotiuss/status/1223394736322629632,
16,2020-01-31 23:55:35+00:00,I will once yall stop taking it from calfs and raping cows for it 🤠 https://t.co/1SQHweADFi,1223394424660484096,https://twitter.com/lanovizia/status/1223394424660484096,
17,2020-01-31 23:54:36+00:00,🤠 https://t.co/R8mchWadMB https://t.co/afYnMwQydb,1223394176978448385,https://twitter.com/nocturnalstark/status/1223394176978448385,
18,2020-01-31 23:54:20+00:00,"hey ⁦@IkeMorgan⁩, it’s that guy from The Ranch 🤠 https://t.co/pYr8gwWkxP",1223394109924282370,https://twitter.com/getlowder/status/1223394109924282370,
19,2020-01-31 23:54:13+00:00,🤠 https://t.co/KRSz5rLyCP,1223394081084182528,https://twitter.com/yutareet/status/1223394081084182528,
20,2020-01-31 23:52:45+00:00,It's amazing how good you can make a worm look in a 3 piece suit. 🤠 https://t.co/r2HubDrXho,1223393714275602433,https://twitter.com/Data_Coach/status/1223393714275602433,
21,2020-01-31 23:52:09+00:00,🤠 https://t.co/e8iKP2BeUH https://t.co/D0fv1nZDhQ,1223393562890342400,https://twitter.com/mf_luiis/status/1223393562890342400,
22,2020-01-31 23:51:34+00:00,Clem Continues With A Tour Extension! Belts &amp; Boots- How To Choose? 🤠 #CowboyStyle https://t.co/3OJcgRpJSt,1223393414986772480,https://twitter.com/Clem_Chesterfld/status/1223393414986772480,
23,2020-01-31 23:51:09+00:00,"The 2nd round of the @RoxyVancouver's Breakthrough Country Music Project is this Sunday. 🤠 Featuring local talent @AntonioLarosa, @LisaNicoleMusic, &amp; Melle, it’s the perfect way to keep the party going after the Super Bowl! 🎉 WIN tickets here: https://t.co/arhkbaazEx https://t.co/bu7LVpBndf",1223393309000785920,https://twitter.com/Do604/status/1223393309000785920,
24,2020-01-31 23:51:05+00:00,🔫🤠 https://t.co/CO3V863f50,1223393295398772736,https://twitter.com/AwexWane/status/1223393295398772736,
25,2020-01-31 23:50:58+00:00,Who said me!? 🤠 https://t.co/dTBCbrFDGT,1223393264876892160,https://twitter.com/ATXEDMFamily/status/1223393264876892160,
26,2020-01-31 23:50:03+00:00,"LIVE in 10🚨

🎞️ Live Line: NBA + NCAAB
🤠  @TheSportsKegCEO
👶  @TH412_ 
🤡   @CbMs420 
🏀 @SpreadAstaire 
🐩 @AntL_SportsKeg 

🗣 Join the crew for a preview of tonight's games and LIVE #BETTING. #NBA #NBATwitter #NCAAB 

🖥 https://t.co/usjLSgb98V https://t.co/B40WPJMjzY",1223393035934937093,https://twitter.com/SBRSportsPicks/status/1223393035934937093,
27,2020-01-31 23:46:10+00:00,Time to get your #buprenorphine waiver fellows #PAs!! 🤠 @AAPAorg @PAEAonline https://t.co/eZ8TpXRPhg,1223392056049053700,https://twitter.com/RichBottner/status/1223392056049053700,
28,2020-01-31 23:59:12+00:00,@YoongiShadrew Howdy 🤠,1223395336921796608,https://twitter.com/cosmickoo/status/1223395336921796608,
29,2020-01-31 23:59:06+00:00,@MJE_331 🤠 nice,1223395309428015104,https://twitter.com/DrawToon/status/1223395309428015104,
30,2020-01-31 23:59:05+00:00,@ScottPresler @realDonaldTrump 🤠😃,1223395308496814080,https://twitter.com/Journal4u/status/1223395308496814080,
31,2020-01-31 23:58:31+00:00,@SKIINNYPRADA 🤠,1223395165869572096,https://twitter.com/prettyfhurtz/status/1223395165869572096,
32,2020-01-31 23:57:52+00:00,@sophiet250 🥺😭🤠 lesbian,1223395002748952579,https://twitter.com/bespinfinn/status/1223395002748952579,
33,2020-01-31 23:56:52+00:00,@ChantelJeffries 🤠,1223394750939746305,https://twitter.com/approxch/status/1223394750939746305,
34,2020-01-31 23:56:45+00:00,@wxixp Brake check 🤠,1223394720518492165,https://twitter.com/Og_Creatux/status/1223394720518492165,
35,2020-01-31 23:56:36+00:00,@mak1r0ll 🤠,1223394682685808640,https://twitter.com/ItzSugarTime/status/1223394682685808640,
36,2020-01-31 23:56:18+00:00,"@Ella_M_Whelan You now ARE the 'establishment'. 🤠
#BrexitDay https://t.co/J3BjGzEa69 https://t.co/21s45V6gVC",1223394608912224257,https://twitter.com/richbeahan/status/1223394608912224257,
37,2020-01-31 23:55:37+00:00,@Cragsy28 Mojo and I Look forward to seeing you again soon! 🤠,1223394435813335040,https://twitter.com/sammiconnell/status/1223394435813335040,
38,2020-01-31 23:55:09+00:00,@Navatis1931 @edison_school @HISD_ELA I’m going to add his picture to our “caught reading” bulletin 🤠👍🏽,1223394319345881088,https://twitter.com/LopezprinciPAL/status/1223394319345881088,
39,2020-01-31 23:55:07+00:00,@CashApp $virinnicole 🤞🤞🤞🤞👽🤑🤑😎😎🤠😩😩,1223394307392122881,https://twitter.com/Laker_er/status/1223394307392122881,
40,2020-01-31 23:53:04+00:00,@kurske769 @StableSeven welcome 🤠,1223393793468063744,https://twitter.com/wplfy/status/1223393793468063744,
41,2020-01-31 23:52:58+00:00,@nocturnalstark 💓🤠 https://t.co/avNbZjuD35,1223393769430638593,https://twitter.com/ReimonKings/status/1223393769430638593,
42,2020-01-31 23:52:40+00:00,"@earl_nov EARL LMFAOOOO
he's spot on tho guys 🤠",1223393690649088000,https://twitter.com/corenayy/status/1223393690649088000,
43,2020-01-31 23:52:36+00:00,"@polygraphruby no me too, and the only parties i go to are just close family 🤠",1223393675289530368,https://twitter.com/iLuvHuening/status/1223393675289530368,
44,2020-01-31 23:52:32+00:00,@CashApp $IsabelSelene !!🧚‍♀️ @xoxo_cyrina @troncozoalyssa @ababygirl_98 @anacmezaa @yvettehope2002 @SkylarCampos @soledadm00 🤠😎,1223393659036397568,https://twitter.com/IsabelTroncozo/status/1223393659036397568,
45,2020-01-31 23:52:07+00:00,"@JimMFelton Over here🇮🇪, we still revert to the most googled question in 🇬🇧 the day after the first referendum in 2016, which over there was "" What is the EU?"" #thekettleison 😢🤠",1223393554816475136,https://twitter.com/mollydvibe/status/1223393554816475136,
46,2020-01-31 23:51:28+00:00,@mgxcb 🤠,1223393391418978305,https://twitter.com/monetonbroadway/status/1223393391418978305,
47,2020-01-31 23:50:49+00:00,@RickerKid @walruswhisperer It must have been one to many. hehehehehe 🤠,1223393228336041984,https://twitter.com/Melanie45947174/status/1223393228336041984,
48,2020-01-31 23:50:15+00:00,"@emileefayy Get one on ur ribs or ankle then check back w me okurrr😅
Jk ily &amp; ur tatty 🤠",1223393083095703552,https://twitter.com/samimarie__/status/1223393083095703552,
49,2020-01-31 23:49:34+00:00,@FynnWereShep 🤠🌈🔞,1223392914434166787,https://twitter.com/GShepAD/status/1223392914434166787,
50,2020-01-31 23:49:17+00:00,@tlovesis 🤠,1223392843097694209,https://twitter.com/doyokitten/status/1223392843097694209,
51,2020-01-31 23:48:19+00:00,@cleo_wts 🤠,1223392596900372480,https://twitter.com/novakclem/status/1223392596900372480,
52,2020-01-31 23:47:33+00:00,@taqiinaqvi Yes Alhumdulilah I was Very Bright Student who always got first position 😎😎🤠,1223392406109917185,https://twitter.com/nidazahra_/status/1223392406109917185,
53,2020-01-31 23:46:44+00:00,@Herrlichee @chief_whitebear 🐾🤠 https://t.co/S2kt58BsOS,1223392197665574916,https://twitter.com/HGerbal/status/1223392197665574916,
54,2020-02-29 23:57:47+00:00,"Jolly Roger Slots?, Find your fortune. Try it now! #pirate 🤠😁",1233904229128888320,https://twitter.com/luckylioncasino/status/1233904229128888320,?
55,2020-02-29 23:52:13+00:00,"⠀ ⠀ ⠀  🤠
　   👨🏼‍🌾👨🏼‍🌾👨🏼‍🌾
    👨🏼‍🌾   👨🏼‍🌾　👨🏼‍🌾
   👇   👨🏼‍🌾👨🏼‍🌾 👇
  　  👨🏼‍🌾　👨🏼‍🌾
　   👨🏼‍🌾　 👨🏼‍🌾
　   👢     👢
howdy. i'm the sheriff of man farmer",1233902825639497728,https://twitter.com/BotSherif/status/1233902825639497728,C
56,2020-02-29 23:51:38+00:00,"I bought rodimus,now I'm gonna do very interesting poses with magnus and him 🤠 
also I bought the bastar- I mean prowl xd",1233902678587166721,https://twitter.com/knnw_a/status/1233902678587166721,?
57,2020-02-29 23:51:28+00:00,yes im here to spread the bad bitch Slytherin Jimin agenda 🤠,1233902637751377921,https://twitter.com/goodlilboykyuu/status/1233902637751377921,H
58,2020-02-29 23:50:43+00:00,Be aware of you surroundings at all times guys. 🤠,1233902450664300544,https://twitter.com/srslysohot/status/1233902450664300544,A
59,2020-02-29 23:48:04+00:00,"you can have your space 🧑‍🚀 cowboy 🤠
(plz give me a sad cowboy emoji i need it)",1233901783749156865,https://twitter.com/haylogen/status/1233901783749156865,C
60,2020-02-29 23:46:31+00:00,I go CRAZY 🤠,1233901393137819655,https://twitter.com/GuwopDaName/status/1233901393137819655,H
61,2020-02-29 23:46:11+00:00,devils ruined my ticket 🤠,1233901310195400704,https://twitter.com/jamthelamb/status/1233901310195400704,A
62,2020-02-29 23:44:31+00:00,"ive. been taking multivitamins and making grocery lists 

it’s over for you bitches 🤠",1233900890895065088,https://twitter.com/lunarsweetness/status/1233900890895065088,H
63,2020-02-29 23:44:14+00:00,Finally going back to the oil field yeet 🤠,1233900816567803911,https://twitter.com/ben0300/status/1233900816567803911,H
64,2020-02-29 23:42:15+00:00,"⠀ ⠀ ⠀  🤠
　   🏃‍♂️🏃‍♂️🏃‍♂️
    🏃‍♂️   🏃‍♂️　🏃‍♂️
   👇   🏃‍♂️🏃‍♂️ 👇
  　  🏃‍♂️　🏃‍♂️
　   🏃‍♂️　 🏃‍♂️
　   👢     👢
howdy. i'm the sheriff of man running",1233900317546369025,https://twitter.com/BotSherif/status/1233900317546369025,C
65,2020-02-29 23:41:21+00:00,🤠😤🤠😤🤠😤🤠😤🤠😤🤠😤,1233900093465677824,https://twitter.com/andinhosp2001/status/1233900093465677824,?
66,2020-02-29 23:38:32+00:00,🤠,1233899385601318912,https://twitter.com/garcezzzzzz/status/1233899385601318912,?
67,2020-02-29 23:38:28+00:00,"I haven’t tweeted a “thank you” response in quite some time, but I want to show my appreciation for 900 followers. 💕

Followers don’t define who you are at all, but I want to thank everyone for dealing with my random shitposts and questionable personality. ^^ 🤠✨",1233899366185885696,https://twitter.com/SpaceCowboyXD/status/1233899366185885696,H
68,2020-02-29 23:38:06+00:00,the bad batch out here 🤠,1233899273797939201,https://twitter.com/loisparkers/status/1233899273797939201,H
69,2020-02-29 23:37:10+00:00,She steady tryna cuff me like some jeans 🤠,1233899038124040192,https://twitter.com/antho_amendola/status/1233899038124040192,H
70,2020-02-29 23:36:49+00:00,However: I’m still down for the occasional bar hop 🤠 so HMU,1233898950052151297,https://twitter.com/Macie_Deandra97/status/1233898950052151297,H
71,2020-02-29 23:36:07+00:00,I just paid off my credit card!! Such an adult thing but I feel so free now lol. Time to spend more!! 🤠,1233898774776307712,https://twitter.com/michaellankk/status/1233898774776307712,H
72,2020-02-29 23:34:05+00:00,🤠,1233898263402754048,https://twitter.com/ensosampaio/status/1233898263402754048,?
73,2020-02-29 23:33:27+00:00,"⠀ ⠀ ⠀  🤠
　   ⚓⚓⚓
    ⚓   ⚓　⚓
   👇   ⚓⚓ 👇
  　  ⚓　⚓
　   ⚓　 ⚓
　   👢     👢
howdy. i'm the sheriff of anchor",1233898104015007744,https://twitter.com/BotSherif/status/1233898104015007744,C
74,2020-02-29 23:32:16+00:00,Sometimes I think I should’ve just given all this up and pursued my dreams of being... a cowboy 🤠,1233897806257172485,https://twitter.com/Cody_turner_12/status/1233897806257172485,C
75,2020-02-29 23:57:11+00:00,"well, trump buys his, so yeah, you can 🤠 https://t.co/sNUB0WrMBM",1233904077009899521,https://twitter.com/Carolyn67Rose/status/1233904077009899521,
76,2020-02-29 23:55:59+00:00,Hell yeah brother 🤠 https://t.co/7xlDkB5CA8,1233903775812898820,https://twitter.com/FeralxFairy/status/1233903775812898820,
77,2020-02-29 23:55:39+00:00,Loved celebrating Texas all Friday! 🤠❤️🤍💙🐴 #GoTexanDay @rockenbaughES @CISD_Preschool https://t.co/0cwrI9yLdX,1233903691415117840,https://twitter.com/RESMrsBrinkman/status/1233903691415117840,
78,2020-02-29 23:55:25+00:00,Thank you @homefreeguys for blessing our ears with your vocals tonight!🎶🤠💕 (and for bringing us backstage😍🙈) @ Göteborgs Konserthus https://t.co/fNa6NqSenS,1233903633789526016,https://twitter.com/juliamaard/status/1233903633789526016,
79,2020-02-29 23:53:35+00:00,"Only one of us can go undefeated across multiple games this weekend, ya hear 🤠

Let's make it a perfect Saturday up against @Cloud9!

🔴 https://t.co/kIeqRCdyBg https://t.co/ne47O53qIx",1233903169358327808,https://twitter.com/G2esports/status/1233903169358327808,
80,2020-02-29 23:53:05+00:00,I found this by the elevator in my building 🤠 https://t.co/fV1vz3qYNc,1233903045756342272,https://twitter.com/SlutStrathcona/status/1233903045756342272,
81,2020-02-29 23:52:54+00:00,My little cowgirl!😊🤠💗 #cowgirls #Rodeo https://t.co/wz2RnWfLSh,1233903000604860418,https://twitter.com/ajchristine13/status/1233903000604860418,
82,2020-02-29 23:52:05+00:00,My other happy place besides concerts.💖🤠🐎🐮🚜 #Rodeo https://t.co/DDuTiUAPOp,1233902791904681989,https://twitter.com/ajchristine13/status/1233902791904681989,
83,2020-02-29 23:50:19+00:00,10 minutos 🤠 https://t.co/8NiWoJFTcF,1233902348814225410,https://twitter.com/dnartsy/status/1233902348814225410,
84,2020-02-29 23:48:43+00:00,leggo!!🤠 https://t.co/yOsuZNlfNo,1233901948505477121,https://twitter.com/ridereams/status/1233901948505477121,
85,2020-02-29 23:48:41+00:00,🤠 https://t.co/NFJarEJ8DJ,1233901938019852289,https://twitter.com/DaniGCantu/status/1233901938019852289,
86,2020-02-29 23:48:33+00:00,"Travis Scott  “I love all my fucking fans ❤️😤😈🤠”

A fan : https://t.co/G6c6sij4tF",1233901906143186945,https://twitter.com/KingKamayera/status/1233901906143186945,
87,2020-02-29 23:48:27+00:00,"Honky tonks and pretty women, Lord I’m still right there with em’ 🤠 https://t.co/GqXgkqn8Ze",1233901878725038085,https://twitter.com/Murphdawgg40/status/1233901878725038085,
88,2020-02-29 23:47:20+00:00,😅🤠😹🗣omg...STAHHHPP! https://t.co/4NTtZXUOlm,1233901597496877056,https://twitter.com/Memory_D_/status/1233901597496877056,
89,2020-02-29 23:46:44+00:00,"I did the video thing. Watch if you want or don't... 🤠
https://t.co/xw7MSm4o13",1233901446665555969,https://twitter.com/DeTaaiL/status/1233901446665555969,
90,2020-02-29 23:45:40+00:00,life’s good 🤠 https://t.co/tVXc7kJchO,1233901180725743622,https://twitter.com/nattaliemarie_/status/1233901180725743622,
91,2020-02-29 23:45:28+00:00,Is https://t.co/oWkvqg5OF6 real? 🤠,1233901126568890368,https://twitter.com/cameronkeefe/status/1233901126568890368,
92,2020-02-29 23:43:59+00:00,🤠 https://t.co/26Yr06smfZ,1233900754601201673,https://twitter.com/bianconerr0/status/1233900754601201673,
93,2020-02-29 23:42:07+00:00,🤠 https://t.co/WaZnW7HCqu,1233900286613377025,https://twitter.com/ultjimingi/status/1233900286613377025,
94,2020-02-29 23:40:54+00:00,🤤😍🤠 https://t.co/zMYDPIH3jW,1233899978738872321,https://twitter.com/dianakendj/status/1233899978738872321,
95,2020-02-29 23:40:39+00:00,howdy #NCT127inHOU #HoustonRodeo @cupofnctHOU 🤠❤️❤️ https://t.co/FrgybaontQ,1233899914930855936,https://twitter.com/neogotmybaek/status/1233899914930855936,
96,2020-02-29 23:40:29+00:00,"And lastly, officially seeing ARC Trooper Echo again hit me SO HARD 😱🙏🏻😩🥺😭😭😭

Nice seeing Echo getting some more ❤️! He is JUST AS GREAT as Fives!! 💯

Also, super awesome seeing Dave Filoni himself pitching in on the Writing, haha! 💝🤠💪🏻

@BFree63 #StarWars: #TheCloneWars https://t.co/Djtb3aUJq3",1233899875986821121,https://twitter.com/Vandicoup/status/1233899875986821121,
97,2020-02-29 23:38:43+00:00,Idiots don’t even warrant a response Donovan. Always here 4 You guys.💙💯🤠 https://t.co/58xBbe63S9,1233899428869804032,https://twitter.com/AuntMV/status/1233899428869804032,
98,2020-02-29 23:38:08+00:00,"so,, thoughts? 🤠 https://t.co/OuEte4r4tT",1233899283532918786,https://twitter.com/rcsyves/status/1233899283532918786,
99,2020-02-29 23:37:11+00:00,Howdy! 🤠 https://t.co/BOuTZkZ4we,1233899043597803522,https://twitter.com/DrunkPride/status/1233899043597803522,
100,2020-02-29 23:34:47+00:00,"Met this sweetie yesterday ! @Koiyuku 
#tff #TFF2020 #texasfurryfiesta.🤠 https://t.co/WZhiupvk4T",1233898439697686530,https://twitter.com/_LokiLuv/status/1233898439697686530,
101,2020-02-29 23:33:55+00:00,"Red Dead Redemption II stream is coming in 1 hour 🤠

Make sure to tune in at 6:30 pm CT
https://t.co/DttAmNKSa3 https://t.co/mkONdffIlg",1233898220201357313,https://twitter.com/ThePosse_/status/1233898220201357313,
102,2020-02-29 23:33:36+00:00,🤠 https://t.co/wHvg719W7F,1233898144028614656,https://twitter.com/Kaoturbonista/status/1233898144028614656,
103,2020-02-29 23:59:55+00:00,@Crunchyroll bruuh he doesn’t look like he’ll write the scariest mangas ever. He looks way too wholesome ngl 🤠,1233904764280344576,https://twitter.com/Clement46252499/status/1233904764280344576,
104,2020-02-29 23:59:14+00:00,@meetmeintexas Are you going out? 🤠,1233904593496612864,https://twitter.com/Michael18326405/status/1233904593496612864,
105,2020-02-29 23:59:12+00:00,@_lagano_ 🤠,1233904583535157248,https://twitter.com/glukozniocuh/status/1233904583535157248,
